frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
302,7.137033,1097,897,974136,0.0009208159846263766,False
303,7.153933,1096,1006,973248,0.0010336522654040901,False
304,7.171333,1096,1023,973248,0.0010511195502071414,False
305,7.186878,1096,1020,973248,0.0010480370881830736,False
306,7.2037,1097,1020,974136,0.0010470817216487226,False
307,7.220367,1097,1002,974136,0.0010286038089137451,False
308,7.237489,1097,988,974136,0.0010142320990087627,False
309,7.253856,1097,985,974136,0.0010111524468862665,False
310,7.270211,1096,962,973248,0.0009884428223844283,False
311,7.287667,1097,976,974136,0.0010019134905187776,False
312,7.304422,1094,965,971472,0.0009933379448918754,False
313,7.320378,1092,1092,969696,0.0011261261261261261,False
314,7.336733,1094,1427,971472,0.0014689049195447733,False
315,7.353844,1093,1613,970584,0.0016618860397451432,False
316,7.370311,1094,1479,971472,0.0015224319383368744,False
317,7.387444,1095,1475,972360,0.0015169278867909004,False
318,7.403211,1097,1474,974136,0.001513135742853154,False
319,7.420078,1096,1508,973248,0.0015494509107647793,False
320,7.436933,1097,1538,974136,0.0015788349881330737,False
321,7.454011,1096,1500,973248,0.0015412310120339317,False
322,7.469844,1096,1499,973248,0.0015402035246925758,False
323,7.487078,1097,1446,974136,0.001484392323043189,False
324,7.503089,1097,1445,974136,0.0014833657723356904,False
325,7.5215,1097,1454,974136,0.001492604728703179,False
326,7.537222,1097,1453,974136,0.0014915781779956802,False
327,7.637222,1097,1482,974136,0.001521348148513144,False
328,7.654844,1095,1475,972360,0.0015169278867909004,False
329,7.754844,1095,1462,972360,0.0015035583528734213,False
330,7.833644,1097,1464,974136,0.0015028702357781664,False
331,7.854356,1097,1504,974136,0.0015439322640781164,False
332,7.870189,1097,1409,974136,0.0014464099468657354,False
333,7.886867,1096,1374,973248,0.0014117676070230815,False
334,7.903556,1096,1372,973248,0.0014097126323403696,False
335,7.919967,1096,1371,973248,0.0014086851449990137,False
336,7.936633,1099,1379,975912,0.0014130372410627188,False
337,7.9534,1110,1354,985680,0.0013736709682655628,False
338,7.971578,1121,1325,995448,0.001331058980479141,False
339,7.987711,1132,1319,1005216,0.001312155795371343,False
